address,url,description,rooms,winterized,price,original_price,surface,year,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Pitkänrannantie 104 B, Hirviniemi, Pielavesi",https://www.etuovi.com/kohde/21098592,"tupa, makuutila, sauna, terassi",1.0,NO,88000.0,88000.0,25.0,2001.0,63.0872608,26.5730079,402 km,4 hours 39 mins,2024-07-08,2024-07-08
"Kasiniementie 257, Kalkkinen, Asikkala",https://www.etuovi.com/kohde/21854150,"4h, k, kph, khh, wc, vh, varasto, saunalautta",4.0,YES,348000.0,348000.0,101.0,2023.0,61.2722729,25.7325084,159 km,1 hour 53 mins,2024-07-08,2024-07-08
"Mustalahdentie 181, Mietinsaari, Ruokolahti",https://www.etuovi.com/kohde/20159450,Mökki tai huvila,,NO,149800.0,149800.0,56.0,,61.2183922,28.622292,296 km,3 hours 49 mins,2024-07-08,2024-07-08
"Savisaari Revonpesä, Koutaniemi, Kajaani",https://www.etuovi.com/kohde/21738059,"2mh, tupa, kk, ph, s, wc, parvella 2 h",5.0,YES,109000.0,109000.0,116.0,1986.0,64.2634045,27.6031406,557 km,6 hours 7 mins,2024-07-08,2024-07-08
"Aurinkorinteentie 33, Savonlinna",https://www.etuovi.com/kohde/63665563,"Tupa, tupak., 3mh, kph / khh, s, wc, 3xkuisti",4.0,YES,399500.0,399500.0,127.0,2008.0,61.79474775,29.29045112048717,351 km,3 hours 57 mins,2024-07-08,2024-07-08
"Haminatie 4b, Sahanranta, Vaala",https://www.etuovi.com/kohde/w44329,"Tupakeittiö, 2mh, kph, sauna, terassi, kotalaavu",3.0,NO,295000.0,295000.0,53.0,2019.0,64.5518779,26.8333596,575 km,6 hours 30 mins,2024-07-08,2024-07-08
"Ristolantie 27, Nyrölä, Jyväskylä",https://www.etuovi.com/kohde/20300890,"tupakeittiö, kylpyhuone, sauna, parvi (mh)",2.0,NO,42000.0,42000.0,65.0,1987.0,62.3814347,25.4576189,291 km,3 hours 17 mins,2024-07-08,2024-07-08
"Kaunistontie 19, Kautiainen, Evijärvi",https://www.etuovi.com/kohde/w44323,tupak + kph + wc + eteinen + tilava parvi,,YES,129000.0,129000.0,47.5,1989.0,63.32902,23.431526,416 km,4 hours 43 mins,2024-07-08,2024-07-08
"Perävaarantie, Kouva, Pudasjärvi",https://www.etuovi.com/kohde/w44299,"Tupa, Makuutila, keittokomero. lisäksi: rantasauna ja varastorakennus.",,NO,94000.0,94000.0,40.0,,65.8116867,27.7229409,766 km,8 hours 49 mins,2024-07-08,2024-07-08
"Mökäresaari, Hirvensalmi",https://www.etuovi.com/kohde/46569698,"Tupa, k, 2mh, pukuhuone, s, kuisti, terassi",3.0,NO,103000.0,103000.0,44.0,1996.0,61.642607,26.773174,211 km,2 hours 17 mins,2024-07-08,2024-07-08
"Hosianlahdentie 84, Kouvola",https://www.etuovi.com/kohde/56639789,"Tupa, kk, pukuh, s, kuisti",,NO,95000.0,95000.0,40.0,1991.0,61.2853828,26.6129467,174 km,1 hour 55 mins,2024-07-08,2024-07-08
"Karjulahdentie 38, Kangasniemi",https://www.etuovi.com/kohde/32566647,"Oh, k, 2xmh, khh, kph / wc, s, lämmin AT + rantasauna",,NO,199500.0,199500.0,77.0,1995.0,62.1384109,26.36589319212427,261 km,2 hours 50 mins,2024-07-08,2024-07-08
"Tulokkaantie 23, Kautiala, Kangasala",https://www.etuovi.com/kohde/20663353,"Avokeittiö, olohuone, kph, s, vierashuone, parvi",,YES,339000.0,339000.0,64.5,1998.0,61.532263,24.2627155,167 km,1 hour 54 mins,2024-07-08,2024-07-08
"Leppäläntie 14 C, Salmi, Urjala",https://www.etuovi.com/kohde/20377893,"keittokulmaus, tupa (yhteinäistä avointa tilaa)",,NO,130000.0,130000.0,55.0,,61.008157,23.6059151,140 km,1 hour 43 mins,2024-07-08,2024-07-08
"Luhangontie, Hirvensalmi",https://www.etuovi.com/kohde/34295457,"Oh, k, mh, kph, s, wc, lämmin kuisti, katettu terassi + rantamökki + rantasauna",,NO,340000.0,340000.0,80.0,2004.0,61.8218082,26.8225515,245 km,2 hours 44 mins,2024-07-08,2024-07-08
"Hillosentie 64, Mikkeli",https://www.etuovi.com/kohde/51992921,"Mökki: tupa, khh / wc, ma, katettu kuisti + rantasauna: tupak, kph, s, kuisti",,NO,199000.0,199000.0,67.0,1989.0,61.3361736,27.079007091207146,214 km,2 hours 22 mins,2024-07-08,2024-07-08
"Kummeliniementie 67b, Konnuslahti, Leppävirta",https://www.etuovi.com/kohde/580349,"Tupa, 2 alkovia, ph, s",3.0,NO,68000.0,68000.0,46.0,1992.0,62.635735,27.691472,365 km,4 hours 5 mins,2024-07-08,2024-07-08
"Paasolanmäentie 16, Mäntyharju",https://www.etuovi.com/kohde/35221112,"Tupa, k, mh, et + pihasauna",2.0,NO,25000.0,25000.0,40.0,1930.0,61.4071129,26.8076252,189 km,1 hour 56 mins,2024-07-08,2024-07-08
"Kaukonraitti 2 D 1, Rukatunturi, kuusamo",https://www.etuovi.com/kohde/w44292,"Tupakeittiö, 2mh, vh, ph, kph, 2wc, s ja 14m2 parvi. + var",3.0,YES,229000.0,229000.0,93.0,2009.0,66.1590052,29.1144462,822 km,9 hours 5 mins,2024-07-08,2024-07-08
"Likolahdentie 65, Juurikkamäki, Tuusniemi",https://www.etuovi.com/kohde/580779,"1h, tupakeittiö, pukuhuone, sauna",2.0,NO,57000.0,57000.0,42.0,1981.0,62.7658312,28.362764,401 km,4 hours 30 mins,2024-07-08,2024-07-08
"Tiemassaarentie 1556 A, Tiemassaari, Rantasalmi",https://www.etuovi.com/kohde/580104,"Tupa, mh, kk",2.0,NO,35000.0,35000.0,25.0,1969.0,62.1650658,28.1319827,316 km,3 hours 21 mins,2024-07-08,2024-07-08
"Pilkanniementie 205, VESINIEMI, Puumala",https://www.etuovi.com/kohde/80361820,Tupakeittiö + parvi,1.0,NO,168000.0,168000.0,29.0,2000.0,61.5055613,28.2490371,308 km,3 hours 29 mins,2024-07-08,2024-07-08
"Lammenjärventie 241, Nummi-Pusula, Lohja",https://www.etuovi.com/kohde/21736180,"tupa, kk, sauna, pesuhuone, mh",,NO,52000.0,52000.0,62.0,1972.0,60.4434463,23.869961,82.5 km,1 hour 9 mins,2024-07-08,2024-07-08
"Kannaksentie 811c, Onkamo, Tohmajärvi",https://www.etuovi.com/kohde/21065558,3h + kk + s,3.0,NO,65000.0,65000.0,57.0,1967.0,62.3249331,30.0608088,416 km,4 hours 40 mins,2024-07-08,2024-07-08
"Kaakkolahdentie 35 A, Keuruu, Keuruu",https://www.etuovi.com/kohde/580742,"tupakeittiö, parvi, kph",1.0,NO,140000.0,140000.0,41.0,1999.0,62.1099256,24.7685105,267 km,2 hours 52 mins,2024-07-08,2024-07-08
"Reijusjärventie 58, Kerimäki, Savonlinna",https://www.etuovi.com/kohde/580386,"Tupa, alkovi, pkh, sauna",2.0,NO,38000.0,38000.0,32.0,1990.0,62.0621681,29.3218302,371 km,4 hours 12 mins,2024-07-08,2024-07-08
"Eeronrannantie 4i, Kinahmo, Polvijärvi",https://www.etuovi.com/kohde/21105756,2h + kk,,NO,40000.0,40000.0,31.0,1983.0,62.8906959,29.5893863,456 km,5 hours 8 mins,2024-07-08,2024-07-08
"Metsopolku 5, Rahikkala, Savitaipale",https://www.etuovi.com/kohde/20654792,3h + k + s,3.0,YES,139000.0,139000.0,39.5,2003.0,61.3214252,27.77703,233 km,2 hours 59 mins,2024-07-08,2024-07-08
"Kurjennokantie 39, Tottijärvi, Nokia",https://www.etuovi.com/kohde/20895287,tupa + huone + sauna + vintti,2.0,NO,99000.0,99000.0,30.0,1952.0,61.3976394,23.3324309,185 km,2 hours 1 min,2024-07-08,2024-07-08
"Kaunistontie 198, Sarkola, Nokia",https://www.etuovi.com/kohde/21276846,1h + k + kuisti,1.0,NO,49000.0,49000.0,26.0,1975.0,61.4176476,23.2171884,205 km,2 hours 10 mins,2024-07-08,2024-07-08
"Kangaskorventie 99, Nuutilanmäki, Juva",https://www.etuovi.com/kohde/578437,Tupakeittiö ja mh,2.0,NO,59000.0,59000.0,40.0,1972.0,61.8030596,27.5855728,249 km,2 hours 36 mins,2024-07-08,2024-07-08
"Närhinsaarentie 227, Vesanto",https://www.etuovi.com/kohde/44684769,"tupakeittiö, makuuhuone, kaksi kesähuonetta, rantasauna, kellari",4.0,NO,69000.0,69000.0,75.0,1953.0,62.8122885,26.3631213,343 km,3 hours 55 mins,2024-07-08,2024-07-08
"Tervonlahdentie 17, Sylväjä, Kuhmo",https://www.etuovi.com/kohde/21875993,Tupakeittiö + 2 mh + terassi,,NO,54000.0,54000.0,40.0,1971.0,64.1552755,29.5013111,596 km,6 hours 36 mins,2024-07-08,2024-07-08
"Kukonjärventie 50, Kämmenniemi / Värmälä, Tampere",https://www.etuovi.com/kohde/21747615,"2h, terassi, saunarakennus, saunatupa, aitta, varasto, käymälä",2.0,NO,179000.0,179000.0,28.5,,61.616961,23.897517,193 km,2 hours 0 mins,2024-07-08,2024-07-08
"Lähderannantie 24, Karisjärvi, Lohja",https://www.etuovi.com/kohde/21377177,1h + k,,NO,125000.0,125000.0,28.0,,60.5352243,24.007625,84.6 km,1 hour 9 mins,2024-07-08,2024-07-08
"Mäntyrannantie 24, Itä-Aure, Ylöjärvi",https://www.etuovi.com/kohde/20378412,"1h, tupakeittiö, parvi, terassi, saunarakennus, saunatupa, varasto, grillikatos",2.0,NO,125000.0,125000.0,30.0,1986.0,61.5489401,23.5948785,189 km,1 hour 56 mins,2024-07-08,2024-07-08
"Tervalannintie 61, Pakila, Myrskylä",https://www.etuovi.com/kohde/80356428,"3h, kk, et, ph, s, kuisti, parvi",3.0,NO,295000.0,295000.0,80.0,2008.0,60.5710289,25.8097652,74.7 km,1 hour 1 min,2024-07-08,2024-07-08
"Tartunniementie 51h (Vehkasaari), Hirvensalmi",https://www.etuovi.com/kohde/32096753,"Tupak, mh, parvi, s, psh, katettu kuisti",2.0,NO,98000.0,98000.0,30.0,2000.0,61.813536,26.808376,244 km,2 hours 45 mins,2024-07-08,2024-07-08
"Seläntauksentie 1378, Taipaleensaari, Pihtipudas",https://www.etuovi.com/kohde/80362180,Tupakeittiö + 3mh + s + ph + puk.h + biokäymälä,4.0,NO,85000.0,85000.0,140.0,1996.0,63.42241489999999,25.3490764,414 km,4 hours 38 mins,2024-07-08,2024-07-08
"Saarijärventie 19 A, Jormaskylä, Sotkamo",https://www.etuovi.com/kohde/21115108,Lomarakennus + rantasauna + vierasmaja + kuivakäymälä + puuliiterii,,NO,67500.0,67500.0,36.0,1980.0,64.0812206,27.9934101,562 km,6 hours 17 mins,2024-07-08,2024-07-08
"Viitaniementanhua 59, Eräjärvi, Orivesi",https://www.etuovi.com/kohde/21359102,"Tupa, keittiö, makuuhuone, vintti",,NO,79000.0,79000.0,32.0,1968.0,61.57115599999999,24.620465,186 km,2 hours 18 mins,2024-07-08,2024-07-08
"Kesamonsaarentie 90, Kesamonsaari, Savonlinna",https://www.etuovi.com/kohde/21889997,tupa + mh + pukuhuone + s,,NO,135000.0,135000.0,51.0,,61.8088382,28.74192919999999,334 km,4 hours 3 mins,2024-07-08,2024-07-08
"Eteläranta 32, Mikkeli",https://www.etuovi.com/kohde/53354149,"Tupa, tupakeittiö, kph, s, makuuparvi, terassi",2.0,NO,138000.0,138000.0,38.0,2003.0,61.6748557,27.1403478,219 km,2 hours 22 mins,2024-07-08,2024-07-08
"Palanteenjärventie 170 E, Haapamäki, Keuruu",https://www.etuovi.com/kohde/20737979,Tupa + kk + alkovi + parvi + kesähuone + liiteri + varasto,,YES,99000.0,99000.0,35.0,2004.0,62.2625921,24.2576243,295 km,3 hours 14 mins,2024-07-08,2024-07-08
"Saarentie 69, Rautajärvi, Pälkäne",https://www.etuovi.com/kohde/580612,Keittiö aitta ja makuuaitta,2.0,NO,112000.0,112000.0,31.5,1966.0,61.33563150000001,24.2704841,136 km,1 hour 30 mins,2024-07-08,2024-07-08
"Ruokokuja 4, Tahkovuori, Kuopio",https://www.etuovi.com/kohde/20331489,"1. krs: oh, k, 3 mh, kph, vh, parveke. Kellarikerros: tkh, ph, s, kph, tekn.tila, varasto, khh, mh, varastoa, joista toinen sisustettu",6.0,YES,470000.0,470000.0,160.0,2011.0,62.8965859,27.6785574,384 km,4 hours 6 mins,2024-07-08,2024-07-08
"Koskenkyläntie 157b, Koskenkylä, Kuusamo",https://www.etuovi.com/kohde/w43873,tupak + 1mh + parvi + wc + s,2.0,NO,125000.0,125000.0,56.5,1990.0,65.8968413,29.7964687,825 km,9 hours 10 mins,2024-07-08,2024-07-08
"Kivitie 93, Vuorela, Siilinjärvi",https://www.etuovi.com/kohde/20782804,"1 h, k + vintti",,NO,110000.0,110000.0,40.0,1952.0,62.9695544,27.7100065,393 km,4 hours 12 mins,2024-07-08,2024-07-08
"Kukkotie 37, Pihlajaniemi, Savonlinna",https://www.etuovi.com/kohde/1365830,"3h, k, khh, s / kph, parvi",3.0,NO,459000.0,459000.0,90.0,2006.0,61.8337997,28.7790577,330 km,3 hours 38 mins,2024-07-08,2024-07-08
"Töllihaantie, Torvoila, Hämeenlinna",https://www.etuovi.com/kohde/20175689,"Tupa / tupakeittiö, makuutilat, sauna, pukuhuone, parvi, terassi.",2.0,NO,99000.0,99000.0,45.0,,61.2658479,24.6125508,136 km,1 hour 37 mins,2024-07-08,2024-07-08
"Hepolahdentie 155, Orijärvi, Salo",https://www.etuovi.com/kohde/21611979,"tupa, k, mh, wc, ph, s, pukuh, parvi, terassi, kesäkeittiö",,NO,228000.0,228000.0,100.0,1979.0,60.2229271,23.5671631,107 km,1 hour 20 mins,2024-07-08,2024-07-08
"Kukkarosalmentie 219, Kokkokallio, Leppävirta",https://www.etuovi.com/kohde/21374827,"Tupa, kuisti, ph ja sauna",,YES,43000.0,43000.0,24.0,1989.0,62.4644381,27.9004106,350 km,3 hours 48 mins,2024-07-08,2024-07-08
"Kuikkalahdentie 50, Seilonen, Kuhmo",https://www.etuovi.com/kohde/20401289,"Tupa, keittiö, makuuhuone, sauna, terassi",,NO,59000.0,59000.0,56.0,1978.0,64.1139624,29.7829335,603 km,6 hours 41 mins,2024-07-08,2024-07-08
"Pyöreislahdentie 527 D , Vuokala, Savonranta, Savonlinna",https://www.etuovi.com/kohde/w23976,"Tupa + mh + pkh + s, Saimaan rannalla",,YES,118000.0,118000.0,51.0,1982.0,62.1422545,29.1045724,381 km,4 hours 23 mins,2024-07-08,2024-07-08
"Pieksämäentie 1011 B, Kutemajärvi, Kangasniemi",https://www.etuovi.com/kohde/572954,"Mh, kk, tupa",2.0,NO,74000.0,74000.0,32.0,1981.0,62.0825869,26.6963837,251 km,2 hours 46 mins,2024-07-08,2024-07-08
"Sulkavansalmentie 139, Makkola, Savonlinna",https://www.etuovi.com/kohde/21126870,tupa + keittiö + 2mh + s,,NO,69000.0,69000.0,53.0,1968.0,62.00631800000001,28.99064,349 km,3 hours 54 mins,2024-07-08,2024-07-08
"Tonttulahdentie 63, Lepsala, Hartola",https://www.etuovi.com/kohde/20781838,"tupa, kk, psh, s, terassi",1.0,NO,100000.0,100000.0,47.0,1968.0,61.42382249999999,26.1838934,161 km,1 hour 45 mins,2024-07-08,2024-07-08
"Saanin Rantatie 73, Pihtipudas",https://www.etuovi.com/kohde/80350778,Mökki tai huvila,1.0,NO,179000.0,179000.0,30.0,2010.0,63.396352,25.575966,403 km,4 hours 28 mins,2024-07-08,2024-07-08
"Huvilatie 32, Halli, Jämsä",https://www.etuovi.com/kohde/w43836,2h + k,3.0,NO,136000.0,136000.0,40.0,1964.0,61.8619823,25.1802074,219 km,2 hours 30 mins,2024-07-08,2024-07-08
"Tervo, Juurikkaniemi, Tervo",https://www.etuovi.com/kohde/20153605,tupakeittiö + 1 mh + sauna + pukuhuone,,NO,199000.0,199000.0,40.0,1983.0,62.95647089999999,26.7604237,377 km,4 hours 14 mins,2024-07-08,2024-07-08
"Niementie 121, Pomarkku",https://www.etuovi.com/kohde/38976644,Mökki tai huvila,,NO,99000.0,99000.0,,,61.7480539,22.0134689,283 km,3 hours 21 mins,2024-07-08,2024-07-08
"Nuijimalahdentie 6, Liikola, Sysmä",https://www.etuovi.com/kohde/579534,"2h, kk, kph / wc, parvi",,NO,235000.0,235000.0,61.8,2002.0,61.6440109,25.6334123,198 km,2 hours 9 mins,2024-07-08,2024-07-08
"Kuukassalmentie 19, Ranua",https://www.etuovi.com/kohde/578139,"2h, k, kph, s + ullakko",2.0,NO,79700.0,79700.0,92.0,2002.0,65.8301218,26.8565037,749 km,8 hours 30 mins,2024-07-08,2024-07-08
"Kuukassalmentie 21, Pikku Kuukasjärvi, Ranua",https://www.etuovi.com/kohde/578138,"oh, kk, pkh, ph / s",1.0,NO,19700.0,19700.0,25.0,1973.0,65.8093664,26.9255128,756 km,8 hours 33 mins,2024-07-08,2024-07-08
"Ainajärventie 64, Kontti, Jämijärvi",https://www.etuovi.com/kohde/20669570,"Tupak, mh, kph, parvi, terassi",2.0,YES,0.0,0.0,21.5,2024.0,61.81113260000001,22.7793059,244 km,2 hours 37 mins,2024-07-08,2024-07-08
"Kartta-ahontie 7b, Puolanka, Puolanka",https://www.etuovi.com/kohde/w43824,2h + tupak + parvi,2.0,NO,60000.0,60000.0,45.0,2003.0,64.8670815,27.7337757,648 km,7 hours 10 mins,2024-07-08,2024-07-08
"Tukkitie 25, Liesjärvi, Keuruu",https://www.etuovi.com/kohde/w43823,3h + k + s + ph / wc + kesäsauna + talousrakennus,4.0,YES,196000.0,196000.0,78.5,2011.0,62.4506662,24.5032123,310 km,3 hours 31 mins,2024-07-08,2024-07-08
"Vääräpääntie 116, Hillosensalmi, Kouvola",https://www.etuovi.com/kohde/20976916,Mökki tai huvila,,NO,132000.0,132000.0,40.0,1958.0,61.184154,26.7968412,173 km,2 hours 5 mins,2024-07-08,2024-07-08
"Ritolantie 24, Ylikylä, Nurmes",https://www.etuovi.com/kohde/20746158,Tupa + kk,,NO,27000.0,27000.0,29.0,1986.0,63.6598589,29.027026,526 km,5 hours 47 mins,2024-07-08,2024-07-08
"Erkkolantie 17C, Kemilä, Kuusamo",https://www.etuovi.com/kohde/21123511,"tupa + kk + mh, erillinen ulkosauna + varastotilat + puucee",3.0,YES,79000.0,79000.0,33.3,1988.0,65.878621,29.44096699999999,806 km,8 hours 51 mins,2024-07-08,2024-07-08
"Mustanvirrantie 275 B, Kinnulanlahti, Kuopio",https://www.etuovi.com/kohde/20814552,"Mökki keittiö, tupa, kuisti, sauna, pukuhuone 35,2 m2 ja aitta 3 makuuhuonetta ja puuvaja 25,9 m2",,YES,125000.0,125000.0,35.2,1969.0,63.120745,27.3443228,423 km,4 hours 31 mins,2024-07-08,2024-07-08
"Laajankärki 73, Paino, Valkeakoski",https://www.etuovi.com/kohde/1372099,"3h, k + veranta",3.0,NO,310000.0,310000.0,52.0,1959.0,61.322115,24.0842302,147 km,1 hour 37 mins,2024-07-08,2024-07-08
"Halkosaari 7, Päiväranta, Kuopio",https://www.etuovi.com/kohde/1373254,"tupa, avokeittiö",1.0,NO,45000.0,45000.0,32.0,2012.0,62.9328121,27.6604446,389 km,4 hours 8 mins,2024-07-08,2024-07-08
"Ylöjärventie 205, Viljakkala, Ylöjärvi",https://www.etuovi.com/kohde/21063723,"1h, k, vintti, pihasauna",2.0,NO,87000.0,87000.0,40.0,1920.0,61.7039524,23.2837397,214 km,2 hours 17 mins,2024-07-08,2024-07-08
"Tolvasniementie 32, Tolvasniemi, Joutsa",https://www.etuovi.com/kohde/20456446,"Tupa, kk, 2 mh",2.0,NO,85000.0,85000.0,38.0,1985.0,61.7456846,26.3589756,210 km,2 hours 25 mins,2024-07-08,2024-07-08
"Katikkasaari 37, Luumäki",https://www.etuovi.com/kohde/80363948,Mökki tai huvila,,NO,192000.0,192000.0,65.0,2002.0,61.00069155,27.63814075590849,214 km,2 hours 25 mins,2024-07-08,2024-07-08
"Kenkijärventie 165, Hauho, Hämeenlinna",https://www.etuovi.com/kohde/20583015,"1h, k, veranta, vintti + rantasauna + at + khh",1.0,YES,259000.0,259000.0,48.0,1950.0,61.1830245,24.58354378800352,130 km,1 hour 29 mins,2024-07-08,2024-07-08
"Hanhilahti 99, Hanhilahti, Orivesi",https://www.etuovi.com/kohde/21100180,2h + kk + saunarakennus,2.0,YES,125000.0,125000.0,36.0,,61.63414999999999,24.107389,210 km,2 hours 15 mins,2024-07-08,2024-07-08
"Leponiemi 15, Lusi, Heinola",https://www.etuovi.com/kohde/1349305,"tupa, keittiösyvennys, parvi",1.0,NO,99500.0,99500.0,22.0,,61.36569890000001,25.9155715,160 km,1 hour 44 mins,2024-07-08,2024-07-08
"Onkijärvenpolku 157, Eteläinen, Hämeenlinna",https://www.etuovi.com/kohde/580227,"Tupa, makuutila, pukuhuone, sauna",2.0,NO,72000.0,72000.0,36.0,,61.0248526,24.7580333,112 km,1 hour 31 mins,2024-07-08,2024-07-08
"Malkasaari 37, Murole, Ruovesi",https://www.etuovi.com/kohde/21806197,"OMA SAARI. Mökki, vierasmökki, saunamökki, 2xsauna, savusauna, varasto / puucee, grillikatos, aitta.",,YES,305000.0,305000.0,58.8,2012.0,61.8246429,23.944079,221 km,2 hours 23 mins,2024-07-08,2024-07-08
"Savilahdenpolku 97 B, Liesjärvi, Keuruu",https://www.etuovi.com/kohde/20594093,2 h + k + kuisti,,NO,89000.0,89000.0,31.0,1969.0,62.4506662,24.5032123,310 km,3 hours 31 mins,2024-07-08,2024-07-08
"Silmäsuontie 139b, Sammatti, Lohja",https://www.etuovi.com/kohde/w43736,2h + keittotila + kesähuone + s + ph + puucee + puuliiteri + työkaluvarasto + autokatos + 2 katettua terassia,2.0,NO,138000.0,138000.0,46.0,1963.0,60.3665055,23.8320022,81.6 km,58 mins,2024-07-08,2024-07-08
"Rasinsaaret, Hirvensalmi",https://www.etuovi.com/kohde/36815208,"Tupa, kk, 2mh, katettu kuisti + rantasauna + 3 x aittaa + venevaja + venevalkama",,NO,149000.0,149000.0,56.0,1972.0,61.642607,26.773174,211 km,2 hours 17 mins,2024-07-08,2024-07-08
"Maaherrantie 40a, Harinjärvi, Liperi",https://www.etuovi.com/kohde/80363484,"2 mh, tupakeittiö, kph + kuisti",3.0,NO,188000.0,188000.0,59.2,1988.0,62.70077029999999,29.5318968,428 km,4 hours 45 mins,2024-07-08,2024-07-08
"Majasaarentie 10 B, Kerimäki, Savonlinna",https://www.etuovi.com/kohde/572816,"Tupakeittiö, mh, wc",1.0,NO,95000.0,95000.0,34.0,1973.0,61.9872067,29.308387,359 km,4 hours 1 min,2024-07-08,2024-07-08
"Oksjärventie 91, Tuulos, Hämeenlinna",https://www.etuovi.com/kohde/20079968,tupakeittiö + 2mh + sauna + pukuhuone,2.0,NO,79000.0,79000.0,63.0,,61.1921148,24.8100428,132 km,1 hour 36 mins,2024-07-08,2024-07-08
"Säkkiläntie 13, Säkkilä, Ajakka, Kuusamo",https://www.etuovi.com/kohde/9634063,"tupa, kk, alk + rantasauna ja kesäkeittiö",,NO,80000.0,80000.0,45.0,1996.0,66.2600056,29.2431794,839 km,9 hours 17 mins,2024-07-08,2024-07-08
"Salmelantie 7b, Kesälahti, Purujärvi, Kitee",https://www.etuovi.com/kohde/21344552,tupak. + 2mh + khh / ph + psh + s + wc,,YES,168000.0,168000.0,,1990.0,61.8261396,29.7011163,354 km,3 hours 55 mins,2024-07-08,2024-07-08
"Otavantie 470 b, 413, Hirvensalmi",https://www.etuovi.com/kohde/9594085,4h + k + s,,YES,490000.0,490000.0,176.0,2008.0,61.67252475,26.85220700769496,226 km,2 hours 22 mins,2024-07-08,2024-07-08
"Vesilahdentie 290, Tottijärvi, Nokia",https://www.etuovi.com/kohde/21245872,2h + kk + s,2.0,YES,200000.0,200000.0,46.0,1991.0,61.3989454,23.3424953,185 km,2 hours 1 min,2024-07-08,2024-07-08
"Iivontie 301, Venetmäki, Pieksämäki",https://www.etuovi.com/kohde/579936,"1h, parvi, pkh, s",1.0,NO,57000.0,57000.0,18.0,2003.0,62.31543689999999,26.7036801,293 km,3 hours 17 mins,2024-07-08,2024-07-08
"Kangaslahdentie 560 B, Siikamäki, Pieksämäki",https://www.etuovi.com/kohde/579614,"Tupa, alkovi, s, ph",1.0,NO,69000.0,69000.0,17.5,1999.0,62.217762,27.430938,295 km,3 hours 13 mins,2024-07-08,2024-07-08
"Kangaslahdentie 724, Längelmäki, Pieksämäki",https://www.etuovi.com/kohde/579613,"Mh, tupa, sauna, pukuhuone, parvi",2.0,NO,58000.0,58000.0,26.0,2003.0,62.29499509999999,27.13305,300 km,3 hours 11 mins,2024-07-08,2024-07-08
"Hamulanniementie 68, Hernejärvi, Sonkajärvi",https://www.etuovi.com/kohde/579466,"Tupak, 3 mh, pesuhuone, wc",4.0,NO,115000.0,115000.0,106.0,1993.0,63.59526090000001,27.9068933,482 km,5 hours 30 mins,2024-07-08,2024-07-08
"Vanha Mulontie 242, Mulo, Joensuu",https://www.etuovi.com/kohde/80364529,Tupa + parvi + ph + s + wc,1.0,NO,295000.0,295000.0,30.0,2016.0,62.531497,29.8204941,443 km,4 hours 53 mins,2024-07-08,2024-07-08
"Virolahdentie 195, Päijänne, Kuhmoinen",https://www.etuovi.com/kohde/21528384,"Päämökki, rantasauna, aitta, varasto",,NO,249000.0,249000.0,69.0,1999.0,61.69396049999999,25.3735272,203 km,2 hours 22 mins,2024-07-08,2024-07-08
"Niementie 217, Kiikoinen, Sastamala",https://www.etuovi.com/kohde/576438,Tupa + kaksi huonetta,2.0,NO,198000.0,198000.0,36.0,1969.0,61.4481971,22.6114018,240 km,2 hours 34 mins,2024-07-08,2024-07-08
"Kaislarannantie 76, Häijää, Sastamala",https://www.etuovi.com/kohde/80364021,Tupa + keittiö + makuualkovi + parvi + sauna,,NO,144000.0,144000.0,45.0,1990.0,61.508425,23.0715951,210 km,2 hours 12 mins,2024-07-08,2024-07-08
"Puksuntie 33 B, Hurttala, Miehikkälä",https://www.etuovi.com/kohde/580373,1,1.0,NO,89000.0,89000.0,45.0,1946.0,60.6704767,27.7922159,190 km,2 hours 2 mins,2024-07-08,2024-07-08
